id,time,price
"USDEUR",16:04:01.722,1.168881
"USDEUR",16:04:02.722,1.168888
"USDEUR",16:04:03.722,1.168863
"USDEUR",16:04:04.722,1.169071
"USDEUR",16:04:05.722,1.168924
"USDEUR",16:04:06.722,1.168837
"USDEUR",16:04:07.722,1.168727
"USDEUR",16:04:08.722,1.168564
"USDEUR",16:04:09.722,1.16845
"USDEUR",16:04:10.722,1.16844
"USDEUR",16:04:11.722,1.168466
"USDEUR",16:04:12.722,1.168289
"USDEUR",16:04:13.722,1.168188
"USDEUR",16:04:14.722,1.168299
"USDEUR",16:04:15.722,1.168436
"USDEUR",16:04:16.722,1.16844
"USDEUR",16:04:17.722,1.168421
"USDEUR",16:04:18.722,1.168457
"USDEUR",16:04:19.722,1.168432
"USDEUR",16:04:20.722,1.168453
"USDEUR",16:04:21.722,1.168513
"USDEUR",16:04:22.722,1.168642
"USDEUR",16:04:23.722,1.168841
"USDEUR",16:04:24.722,1.16883
"USDEUR",16:04:25.722,1.168772
"USDEUR",16:04:26.722,1.168666
"USDEUR",16:04:27.722,1.168644
"USDEUR",16:04:28.722,1.168599
"USDEUR",16:04:29.722,1.168739
"USDEUR",16:04:30.722,1.168628
"USDEUR",16:04:31.722,1.168638
"USDEUR",16:04:32.722,1.168583
"USDEUR",16:04:33.722,1.168646
"USDEUR",16:04:34.722,1.168804
"USDEUR",16:04:35.722,1.168921
"USDEUR",16:04:36.722,1.168862
"USDEUR",16:04:37.722,1.168796
"USDEUR",16:04:38.722,1.168649
"USDEUR",16:04:39.722,1.168786
"USDEUR",16:04:40.722,1.16869
"USDEUR",16:04:41.722,1.168673
"USDEUR",16:04:42.722,1.168692
"USDEUR",16:04:43.722,1.168887
"USDEUR",16:04:44.722,1.168958
"USDEUR",16:04:45.722,1.168743
"USDEUR",16:04:46.722,1.168988
"USDEUR",16:04:47.722,1.168878
"USDEUR",16:04:48.722,1.169063
"USDEUR",16:04:49.722,1.169129
"USDEUR",16:04:50.722,1.169238
"USDEUR",16:04:51.722,1.169317
"USDEUR",16:04:52.722,1.169252
"USDEUR",16:04:53.722,1.169416
"USDEUR",16:04:54.722,1.169245
"USDEUR",16:04:55.722,1.169221
"USDEUR",16:04:56.722,1.16916
"USDEUR",16:04:57.722,1.16927
"USDEUR",16:04:58.722,1.169234
"USDEUR",16:04:59.722,1.169372
"USDEUR",16:05:00.722,1.169475
"USDEUR",16:05:01.722,1.169521
"USDEUR",16:05:02.722,1.169685
"USDEUR",16:05:03.722,1.169694
"USDEUR",16:05:04.722,1.169726
"USDEUR",16:05:05.722,1.169856
"USDEUR",16:05:06.722,1.169913
"USDEUR",16:05:07.722,1.170043
"USDEUR",16:05:08.722,1.170155
"USDEUR",16:05:09.722,1.170298
"USDEUR",16:05:10.722,1.170365
"USDEUR",16:05:11.722,1.170502
"USDEUR",16:05:12.722,1.170414
"USDEUR",16:05:13.722,1.170354
"USDEUR",16:05:14.722,1.17037
"USDEUR",16:05:15.722,1.170601
"USDEUR",16:05:16.722,1.170753
"USDEUR",16:05:17.722,1.170844
"USDEUR",16:05:18.722,1.170725
"USDEUR",16:05:19.722,1.170807
"USDEUR",16:05:20.722,1.170691
"USDEUR",16:05:21.722,1.1706
"USDEUR",16:05:22.722,1.170448
"USDEUR",16:05:23.722,1.170464
"USDEUR",16:05:24.722,1.170547
"USDEUR",16:05:25.722,1.170439
"USDEUR",16:05:26.722,1.170281
"USDEUR",16:05:27.722,1.170318
"USDEUR",16:05:28.722,1.170143
"USDEUR",16:05:29.722,1.170273
"USDEUR",16:05:30.722,1.170283
"USDEUR",16:05:31.722,1.170159
"USDEUR",16:05:32.722,1.170161
"USDEUR",16:05:33.722,1.170157
"USDEUR",16:05:34.722,1.170246
"USDEUR",16:05:35.722,1.170296
"USDEUR",16:05:36.722,1.17003
"USDEUR",16:05:37.722,1.169839
"USDEUR",16:05:38.722,1.169756
"USDEUR",16:05:39.722,1.169864
"USDEUR",16:05:40.722,1.169652
"USDEUR",16:05:41.722,1.169661
"USDEUR",16:05:42.722,1.16963
"USDEUR",16:05:43.722,1.169642
"USDEUR",16:05:44.722,1.169631
"USDEUR",16:05:45.722,1.169665
"USDEUR",16:05:46.722,1.169752
"USDEUR",16:05:47.722,1.169811
"USDEUR",16:05:48.722,1.169753
"USDEUR",16:05:49.722,1.169816
"USDEUR",16:05:50.722,1.169775
"USDEUR",16:05:51.722,1.16969
"USDEUR",16:05:52.722,1.16961
"USDEUR",16:05:53.722,1.169575
"USDEUR",16:05:54.722,1.169486
"USDEUR",16:05:55.722,1.169455
"USDEUR",16:05:56.722,1.16941
"USDEUR",16:05:57.722,1.169426
"USDEUR",16:05:58.722,1.169349
"USDEUR",16:05:59.722,1.169373
"USDEUR",16:06:00.722,1.169292
"USDEUR",16:06:01.722,1.169454
"USDEUR",16:06:02.722,1.16951
"USDEUR",16:06:03.722,1.169541
"USDEUR",16:06:04.722,1.169634
"USDEUR",16:06:05.722,1.169566
"USDEUR",16:06:06.722,1.169601
"USDEUR",16:06:07.722,1.169603
"USDEUR",16:06:08.722,1.169482
"USDEUR",16:06:09.722,1.16939
"USDEUR",16:06:10.722,1.16937
"USDEUR",16:06:11.722,1.1693
"USDEUR",16:06:12.722,1.16931
"USDEUR",16:06:13.722,1.169375
"USDEUR",16:06:14.722,1.169504
"USDEUR",16:06:15.722,1.16951
"USDEUR",16:06:16.722,1.169446
"USDEUR",16:06:17.722,1.169418
"USDEUR",16:06:18.722,1.169363
"USDEUR",16:06:19.722,1.169408
"USDEUR",16:06:20.722,1.16937
"USDEUR",16:06:21.722,1.16935
"USDEUR",16:06:22.722,1.169447
"USDEUR",16:06:23.722,1.169493
"USDEUR",16:06:24.722,1.169396
"USDEUR",16:06:25.722,1.169508
"USDEUR",16:06:26.722,1.169775
"USDEUR",16:06:27.722,1.169739
"USDEUR",16:06:28.722,1.169726
"USDEUR",16:06:29.722,1.169847
"USDEUR",16:06:30.722,1.169817
"USDEUR",16:06:31.722,1.169901
"USDEUR",16:06:32.722,1.169824
"USDEUR",16:06:33.722,1.169869
"USDEUR",16:06:34.722,1.169901
"USDEUR",16:06:35.722,1.16976
"USDEUR",16:06:36.722,1.169794
"USDEUR",16:06:37.722,1.169693
"USDEUR",16:06:38.722,1.169661
"USDEUR",16:06:39.722,1.169728
"USDEUR",16:06:40.722,1.169908
"USDEUR",16:06:41.722,1.169799
"USDEUR",16:06:42.722,1.169796
"USDEUR",16:06:43.722,1.169718
"USDEUR",16:06:44.722,1.169758
"USDEUR",16:06:45.722,1.169677
"USDEUR",16:06:46.722,1.169604
"USDEUR",16:06:47.722,1.169505
"USDEUR",16:06:48.722,1.16967
"USDEUR",16:06:49.722,1.169704
"USDEUR",16:06:50.722,1.169517
"USDEUR",16:06:51.722,1.169709
"USDEUR",16:06:52.722,1.169656
"USDEUR",16:06:53.722,1.169823
"USDEUR",16:06:54.722,1.169716
"USDEUR",16:06:55.722,1.169744
"USDEUR",16:06:56.722,1.169675
"USDEUR",16:06:57.722,1.169573
"USDEUR",16:06:58.722,1.169386
"USDEUR",16:06:59.722,1.169483
"USDEUR",16:07:00.722,1.169512
"USDEUR",16:07:01.722,1.169526
"USDEUR",16:07:02.722,1.169359
"USDEUR",16:07:03.722,1.169397
"USDEUR",16:07:04.722,1.169574
"USDEUR",16:07:05.722,1.169745
"USDEUR",16:07:06.722,1.169797
"USDEUR",16:07:07.722,1.169697
"USDEUR",16:07:08.722,1.169556
"USDEUR",16:07:09.722,1.169692
"USDEUR",16:07:10.722,1.169694
"USDEUR",16:07:11.722,1.169714
"USDEUR",16:07:12.722,1.169714
"USDEUR",16:07:13.722,1.169745
"USDEUR",16:07:14.722,1.169647
"USDEUR",16:07:15.722,1.169673
"USDEUR",16:07:16.722,1.169657
"USDEUR",16:07:17.722,1.169714
"USDEUR",16:07:18.722,1.169779
"USDEUR",16:07:19.722,1.169853
"USDEUR",16:07:20.722,1.16988
"USDEUR",16:07:21.722,1.169859
"USDEUR",16:07:22.722,1.170021
"USDEUR",16:07:23.722,1.170012
"USDEUR",16:07:24.722,1.170051
"USDEUR",16:07:25.722,1.1699
"USDEUR",16:07:26.722,1.169879
"USDEUR",16:07:27.722,1.170046
"USDEUR",16:07:28.722,1.170131
"USDEUR",16:07:29.722,1.169938
"USDEUR",16:07:30.722,1.170061
"USDEUR",16:07:31.722,1.170161
"USDEUR",16:07:32.722,1.17026
"USDEUR",16:07:33.722,1.170301
"USDEUR",16:07:34.722,1.170297
"USDEUR",16:07:35.722,1.170425
"USDEUR",16:07:36.722,1.170426
"USDEUR",16:07:37.722,1.170398
"USDEUR",16:07:38.722,1.170373
"USDEUR",16:07:39.722,1.170272
"USDEUR",16:07:40.722,1.170122
"USDEUR",16:07:41.722,1.170033
"USDEUR",16:07:42.722,1.170129
"USDEUR",16:07:43.722,1.170236
"USDEUR",16:07:44.722,1.170242
"USDEUR",16:07:45.722,1.170208
"USDEUR",16:07:46.722,1.170199
"USDEUR",16:07:47.722,1.170381
"USDEUR",16:07:48.722,1.170309
"USDEUR",16:07:49.722,1.170305
"USDEUR",16:07:50.722,1.170362
"USDEUR",16:07:51.722,1.170318
"USDEUR",16:07:52.722,1.170228
"USDEUR",16:07:53.722,1.170115
"USDEUR",16:07:54.722,1.170208
"USDEUR",16:07:55.722,1.170199
"USDEUR",16:07:56.722,1.170321
"USDEUR",16:07:57.722,1.170353
"USDEUR",16:07:58.722,1.170426
"USDEUR",16:07:59.722,1.170442
"USDEUR",16:08:00.722,1.170303
"USDEUR",16:08:01.722,1.170254
"USDEUR",16:08:02.722,1.170119
"USDEUR",16:08:03.722,1.170095
"USDEUR",16:08:04.722,1.17007
"USDEUR",16:08:05.722,1.170168
"USDEUR",16:08:06.722,1.170084
"USDEUR",16:08:07.722,1.169893
"USDEUR",16:08:08.722,1.169757
"USDEUR",16:08:09.722,1.169731
"USDEUR",16:08:10.722,1.169644
"USDEUR",16:08:11.722,1.169611
"USDEUR",16:08:12.722,1.169627
"USDEUR",16:08:13.722,1.169581
"USDEUR",16:08:14.722,1.169453
"USDEUR",16:08:15.722,1.169424
"USDEUR",16:08:16.722,1.169372
"USDEUR",16:08:17.722,1.16929
"USDEUR",16:08:18.722,1.169243
"USDEUR",16:08:19.722,1.169362
"USDEUR",16:08:20.722,1.169297
"USDEUR",16:08:21.722,1.169364
"USDEUR",16:08:22.722,1.169219
"USDEUR",16:08:23.722,1.169212
"USDEUR",16:08:24.722,1.169216
"USDEUR",16:08:25.722,1.169377
"USDEUR",16:08:26.722,1.169255
"USDEUR",16:08:27.722,1.169394
"USDEUR",16:08:28.722,1.16955
"USDEUR",16:08:29.722,1.16958
"USDEUR",16:08:30.722,1.16961
"USDEUR",16:08:31.722,1.169808
"USDEUR",16:08:32.722,1.169783
"USDEUR",16:08:33.722,1.169813
"USDEUR",16:08:34.722,1.169711
"USDEUR",16:08:35.722,1.169574
"USDEUR",16:08:36.722,1.169464
"USDEUR",16:08:37.722,1.169316
"USDEUR",16:08:38.722,1.16948
"USDEUR",16:08:39.722,1.169263
"USDEUR",16:08:40.722,1.169059
"USDEUR",16:08:41.722,1.169233
"USDEUR",16:08:42.722,1.169252
"USDEUR",16:08:43.722,1.169388
"USDEUR",16:08:44.722,1.16943
"USDEUR",16:08:45.722,1.169483
"USDEUR",16:08:46.722,1.169556
"USDEUR",16:08:47.722,1.169557
"USDEUR",16:08:48.722,1.169589
"USDEUR",16:08:49.722,1.169698
"USDEUR",16:08:50.722,1.169495
"USDEUR",16:08:51.722,1.169656
"USDEUR",16:08:52.722,1.169586
"USDEUR",16:08:53.722,1.169613
"USDEUR",16:08:54.722,1.169621
"USDEUR",16:08:55.722,1.169545
"USDEUR",16:08:56.722,1.16949
"USDEUR",16:08:57.722,1.169383
"USDEUR",16:08:58.722,1.169327
"USDEUR",16:08:59.722,1.169393
"USDEUR",16:09:00.722,1.169464
"USDEUR",16:09:01.722,1.169451
"USDEUR",16:09:02.722,1.169624
"USDEUR",16:09:03.722,1.169607
"USDEUR",16:09:04.722,1.169729
"USDEUR",16:09:05.722,1.169801
"USDEUR",16:09:06.722,1.169683
"USDEUR",16:09:07.722,1.169508
"USDEUR",16:09:08.722,1.169469
"USDEUR",16:09:09.722,1.169436
"USDEUR",16:09:10.722,1.169297
"USDEUR",16:09:11.722,1.169289
"USDEUR",16:09:12.722,1.169233
"USDEUR",16:09:13.722,1.169276
"USDEUR",16:09:14.722,1.169181
"USDEUR",16:09:15.722,1.169083
"USDEUR",16:09:16.722,1.169078
"USDEUR",16:09:17.722,1.169062
"USDEUR",16:09:18.722,1.169073
"USDEUR",16:09:19.722,1.169125
"USDEUR",16:09:20.722,1.169242
"USDEUR",16:09:21.722,1.169418
"USDEUR",16:09:22.722,1.169338
"USDEUR",16:09:23.722,1.16944
"USDEUR",16:09:24.722,1.169396
"USDEUR",16:09:25.722,1.169315
"USDEUR",16:09:26.722,1.169257
"USDEUR",16:09:27.722,1.16939
"USDEUR",16:09:28.722,1.169402
"USDEUR",16:09:29.722,1.169303
"USDEUR",16:09:30.722,1.169346
"USDEUR",16:09:31.722,1.169355
"USDEUR",16:09:32.722,1.169272
"USDEUR",16:09:33.722,1.169176
"USDEUR",16:09:34.722,1.169201
"USDEUR",16:09:35.722,1.169277
"USDEUR",16:09:36.722,1.169214
"USDEUR",16:09:37.722,1.1694
"USDEUR",16:09:38.722,1.169325
"USDEUR",16:09:39.722,1.169282
"USDEUR",16:09:40.722,1.169381
"USDEUR",16:09:41.722,1.169503
"USDEUR",16:09:42.722,1.169733
"USDEUR",16:09:43.722,1.169958
"USDEUR",16:09:44.722,1.169905
"USDEUR",16:09:45.722,1.169898
"USDEUR",16:09:46.722,1.169943
"USDEUR",16:09:47.722,1.169931
"USDEUR",16:09:48.722,1.169917
"USDEUR",16:09:49.722,1.169838
"USDEUR",16:09:50.722,1.169858
"USDEUR",16:09:51.722,1.169809
"USDEUR",16:09:52.722,1.169871
"USDEUR",16:09:53.722,1.16973
"USDEUR",16:09:54.722,1.169671
"USDEUR",16:09:55.722,1.169671
"USDEUR",16:09:56.722,1.169672
"USDEUR",16:09:57.722,1.169719
"USDEUR",16:09:58.722,1.169738
"USDEUR",16:09:59.722,1.169751
"USDEUR",16:10:00.722,1.1697
"USDEUR",16:10:01.722,1.169669
"USDEUR",16:10:02.722,1.169739
"USDEUR",16:10:03.722,1.169752
"USDEUR",16:10:04.722,1.169678
"USDEUR",16:10:05.722,1.169842
"USDEUR",16:10:06.722,1.169959
"USDEUR",16:10:07.722,1.169929
"USDEUR",16:10:08.722,1.169964
"USDEUR",16:10:09.722,1.169973
"USDEUR",16:10:10.722,1.169918
"USDEUR",16:10:11.722,1.169958
"USDEUR",16:10:12.722,1.169898
"USDEUR",16:10:13.722,1.169982
"USDEUR",16:10:14.722,1.170014
"USDEUR",16:10:15.722,1.170096
"USDEUR",16:10:16.722,1.170162
"USDEUR",16:10:17.722,1.170196
"USDEUR",16:10:18.722,1.170217
"USDEUR",16:10:19.722,1.170146
"USDEUR",16:10:20.722,1.170025
"USDEUR",16:10:21.722,1.170156
"USDEUR",16:10:22.722,1.17034
"USDEUR",16:10:23.722,1.170172
"USDEUR",16:10:24.722,1.170157
"USDEUR",16:10:25.722,1.170131
"USDEUR",16:10:26.722,1.17009
"USDEUR",16:10:27.722,1.169991
"USDEUR",16:10:28.722,1.170017
"USDEUR",16:10:29.722,1.169853
"USDEUR",16:10:30.722,1.170055
"USDEUR",16:10:31.722,1.170225
"USDEUR",16:10:32.722,1.170163
"USDEUR",16:10:33.722,1.170408
"USDEUR",16:10:34.722,1.170418
"USDEUR",16:10:35.722,1.170397
"USDEUR",16:10:36.722,1.170616
"USDEUR",16:10:37.722,1.170357
"USDEUR",16:10:38.722,1.170304
"USDEUR",16:10:39.722,1.170259
"USDEUR",16:10:40.722,1.170224
"USDEUR",16:10:41.722,1.170366
"USDEUR",16:10:42.722,1.17037
"USDEUR",16:10:43.722,1.170617
"USDEUR",16:10:44.722,1.170656
"USDEUR",16:10:45.722,1.170591
"USDEUR",16:10:46.722,1.170736
"USDEUR",16:10:47.722,1.171001
"USDEUR",16:10:48.722,1.171215
"USDEUR",16:10:49.722,1.171205
"USDEUR",16:10:50.722,1.171216
"USDEUR",16:10:51.722,1.171263
"USDEUR",16:10:52.722,1.171199
"USDEUR",16:10:53.722,1.171168
"USDEUR",16:10:54.722,1.17116
"USDEUR",16:10:55.722,1.171218
"USDEUR",16:10:56.722,1.171172
"USDEUR",16:10:57.722,1.171108
"USDEUR",16:10:58.722,1.171057
"USDEUR",16:10:59.722,1.170834
"USDEUR",16:11:00.722,1.17089
"USDEUR",16:11:01.722,1.170904
"USDEUR",16:11:02.722,1.170901
"USDEUR",16:11:03.722,1.170889
"USDEUR",16:11:04.722,1.170996
"USDEUR",16:11:05.722,1.171101
"USDEUR",16:11:06.722,1.171244
"USDEUR",16:11:07.722,1.171206
"USDEUR",16:11:08.722,1.171161
"USDEUR",16:11:09.722,1.171223
"USDEUR",16:11:10.722,1.171237
"USDEUR",16:11:11.722,1.171256
"USDEUR",16:11:12.722,1.17108
"USDEUR",16:11:13.722,1.171263
"USDEUR",16:11:14.722,1.171558
"USDEUR",16:11:15.722,1.171501
"USDEUR",16:11:16.722,1.171659
"USDEUR",16:11:17.722,1.171756
"USDEUR",16:11:18.722,1.171725
"USDEUR",16:11:19.722,1.17162
"USDEUR",16:11:20.722,1.171539
"USDEUR",16:11:21.722,1.171537
"USDEUR",16:11:22.722,1.171395
"USDEUR",16:11:23.722,1.171467
"USDEUR",16:11:24.722,1.171633
"USDEUR",16:11:25.722,1.17169
"USDEUR",16:11:26.722,1.171727
"USDEUR",16:11:27.722,1.171705
"USDEUR",16:11:28.722,1.171733
"USDEUR",16:11:29.722,1.171706
"USDEUR",16:11:30.722,1.171648
"USDEUR",16:11:31.722,1.171825
"USDEUR",16:11:32.722,1.1717
"USDEUR",16:11:33.722,1.171585
"USDEUR",16:11:34.722,1.171577
"USDEUR",16:11:35.722,1.171752
"USDEUR",16:11:36.722,1.171725
"USDEUR",16:11:37.722,1.171967
"USDEUR",16:11:38.722,1.171962
"USDEUR",16:11:39.722,1.171914
"USDEUR",16:11:40.722,1.172062
"USDEUR",16:11:41.722,1.171897
"USDEUR",16:11:42.722,1.171863
"USDEUR",16:11:43.722,1.171892
"USDEUR",16:11:44.722,1.171885
"USDEUR",16:11:45.722,1.171908
"USDEUR",16:11:46.722,1.171803
"USDEUR",16:11:47.722,1.171717
"USDEUR",16:11:48.722,1.171625
"USDEUR",16:11:49.722,1.171569
"USDEUR",16:11:50.722,1.17153
"USDEUR",16:11:51.722,1.171588
"USDEUR",16:11:52.722,1.171559
"USDEUR",16:11:53.722,1.171518
"USDEUR",16:11:54.722,1.171326
"USDEUR",16:11:55.722,1.171435
"USDEUR",16:11:56.722,1.171623
"USDEUR",16:11:57.722,1.171557
"USDEUR",16:11:58.722,1.171442
"USDEUR",16:11:59.722,1.171354
"USDEUR",16:12:00.722,1.171293
"USDEUR",16:12:01.722,1.171407
"USDEUR",16:12:02.722,1.171334
"USDEUR",16:12:03.722,1.171417
"USDEUR",16:12:04.722,1.171463
"USDEUR",16:12:05.722,1.171575
"USDEUR",16:12:06.722,1.171633
"USDEUR",16:12:07.722,1.17157
"USDEUR",16:12:08.722,1.171668
"USDEUR",16:12:09.722,1.171698
"USDEUR",16:12:10.722,1.171629
"USDEUR",16:12:11.722,1.171539
"USDEUR",16:12:12.722,1.171608
"USDEUR",16:12:13.722,1.171727
"USDEUR",16:12:14.722,1.171674
"USDEUR",16:12:15.722,1.17182
"USDEUR",16:12:16.722,1.171788
"USDEUR",16:12:17.722,1.171704
"USDEUR",16:12:18.722,1.17159
"USDEUR",16:12:19.722,1.171569
"USDEUR",16:12:20.722,1.171576
"USDEUR",16:12:21.722,1.171507
"USDEUR",16:12:22.722,1.171458
"USDEUR",16:12:23.722,1.171345
"USDEUR",16:12:24.722,1.1713
"USDEUR",16:12:25.722,1.171192
"USDEUR",16:12:26.722,1.171251
"USDEUR",16:12:27.722,1.171277
"USDEUR",16:12:28.722,1.171204
"USDEUR",16:12:29.722,1.171241
"USDEUR",16:12:30.722,1.171228
"USDEUR",16:12:31.722,1.171189
"USDEUR",16:12:32.722,1.171216
"USDEUR",16:12:33.722,1.171102
"USDEUR",16:12:34.722,1.171147
"USDEUR",16:12:35.722,1.170887
"USDEUR",16:12:36.722,1.170882
"USDEUR",16:12:37.722,1.170863
"USDEUR",16:12:38.722,1.170828
"USDEUR",16:12:39.722,1.170851
"USDEUR",16:12:40.722,1.170938
"USDEUR",16:12:41.722,1.171043
"USDEUR",16:12:42.722,1.171052
"USDEUR",16:12:43.722,1.171104
"USDEUR",16:12:44.722,1.171188
"USDEUR",16:12:45.722,1.17101
"USDEUR",16:12:46.722,1.171189
"USDEUR",16:12:47.722,1.171192
"USDEUR",16:12:48.722,1.171105
"USDEUR",16:12:49.722,1.171047
"USDEUR",16:12:50.722,1.171063
"USDEUR",16:12:51.722,1.171084
"USDEUR",16:12:52.722,1.170937
"USDEUR",16:12:53.722,1.170764
"USDEUR",16:12:54.722,1.170656
"USDEUR",16:12:55.722,1.170638
"USDEUR",16:12:56.722,1.170653
"USDEUR",16:12:57.722,1.170718
"USDEUR",16:12:58.722,1.170816
"USDEUR",16:12:59.722,1.170796
"USDEUR",16:13:00.722,1.170939
"USDEUR",16:13:01.722,1.170951
"USDEUR",16:13:02.722,1.17094
"USDEUR",16:13:03.722,1.170921
"USDEUR",16:13:04.722,1.170928
"USDEUR",16:13:05.722,1.17089
"USDEUR",16:13:06.722,1.170921
"USDEUR",16:13:07.722,1.171027
"USDEUR",16:13:08.722,1.171029
"USDEUR",16:13:09.722,1.17104
"USDEUR",16:13:10.722,1.170933
"USDEUR",16:13:11.722,1.170881
"USDEUR",16:13:12.722,1.170857
"USDEUR",16:13:13.722,1.170868
"USDEUR",16:13:14.722,1.171003
"USDEUR",16:13:15.722,1.171078
"USDEUR",16:13:16.722,1.17113
"USDEUR",16:13:17.722,1.171216
"USDEUR",16:13:18.722,1.171081
"USDEUR",16:13:19.722,1.171129
"USDEUR",16:13:20.722,1.170944
"USDEUR",16:13:21.722,1.171058
"USDEUR",16:13:22.722,1.17116
"USDEUR",16:13:23.722,1.171158
"USDEUR",16:13:24.722,1.171129
"USDEUR",16:13:25.722,1.171075
"USDEUR",16:13:26.722,1.171192
"USDEUR",16:13:27.722,1.171186
"USDEUR",16:13:28.722,1.171148
"USDEUR",16:13:29.722,1.171152
"USDEUR",16:13:30.722,1.171062
"USDEUR",16:13:31.722,1.171179
"USDEUR",16:13:32.722,1.171211
"USDEUR",16:13:33.722,1.171252
"USDEUR",16:13:34.722,1.171159
"USDEUR",16:13:35.722,1.171245
"USDEUR",16:13:36.722,1.171256
"USDEUR",16:13:37.722,1.171331
"USDEUR",16:13:38.722,1.171399
"USDEUR",16:13:39.722,1.171517
"USDEUR",16:13:40.722,1.171654
"USDEUR",16:13:41.722,1.171673
"USDEUR",16:13:42.722,1.171446
"USDEUR",16:13:43.722,1.171502
"USDEUR",16:13:44.722,1.171535
"USDEUR",16:13:45.722,1.171498
"USDEUR",16:13:46.722,1.171444
"USDEUR",16:13:47.722,1.171471
"USDEUR",16:13:48.722,1.171386
"USDEUR",16:13:49.722,1.171102
"USDEUR",16:13:50.722,1.170947
"USDEUR",16:13:51.722,1.170903
"USDEUR",16:13:52.722,1.170907
"USDEUR",16:13:53.722,1.171096
"USDEUR",16:13:54.722,1.171122
"USDEUR",16:13:55.722,1.171281
"USDEUR",16:13:56.722,1.171156
"USDEUR",16:13:57.722,1.17113
"USDEUR",16:13:58.722,1.171233
"USDEUR",16:13:59.722,1.171223
"USDEUR",16:14:00.722,1.171141
"USDEUR",16:14:01.722,1.171157
"USDEUR",16:14:02.722,1.171194
"USDEUR",16:14:03.722,1.17125
"USDEUR",16:14:04.722,1.171202
"USDEUR",16:14:05.722,1.171234
"USDEUR",16:14:06.722,1.171051
"USDEUR",16:14:07.722,1.170932
"USDEUR",16:14:08.722,1.170966
"USDEUR",16:14:09.722,1.17097
"USDEUR",16:14:10.722,1.170914
"USDEUR",16:14:11.722,1.170856
"USDEUR",16:14:12.722,1.170714
"USDEUR",16:14:13.722,1.170731
"USDEUR",16:14:14.722,1.170938
"USDEUR",16:14:15.722,1.171092
"USDEUR",16:14:16.722,1.171126
"USDEUR",16:14:17.722,1.171033
"USDEUR",16:14:18.722,1.171133
"USDEUR",16:14:19.722,1.171237
"USDEUR",16:14:20.722,1.171218
"USDEUR",16:14:21.722,1.171304
"USDEUR",16:14:22.722,1.171344
"USDEUR",16:14:23.722,1.171241
"USDEUR",16:14:24.722,1.171239
"USDEUR",16:14:25.722,1.171261
"USDEUR",16:14:26.722,1.17124
"USDEUR",16:14:27.722,1.171302
"USDEUR",16:14:28.722,1.171525
"USDEUR",16:14:29.722,1.171411
"USDEUR",16:14:30.722,1.171392
"USDEUR",16:14:31.722,1.171418
"USDEUR",16:14:32.722,1.171379
"USDEUR",16:14:33.722,1.171176
"USDEUR",16:14:34.722,1.171004
"USDEUR",16:14:35.722,1.170949
"USDEUR",16:14:36.722,1.170816
"USDEUR",16:14:37.722,1.170752
"USDEUR",16:14:38.722,1.170707
"USDEUR",16:14:39.722,1.170599
"USDEUR",16:14:40.722,1.1708
"USDEUR",16:14:41.722,1.170638
"USDEUR",16:14:42.722,1.170651
"USDEUR",16:14:43.722,1.170612
"USDEUR",16:14:44.722,1.170526
"USDEUR",16:14:45.722,1.170447
"USDEUR",16:14:46.722,1.170499
"USDEUR",16:14:47.722,1.170456
"USDEUR",16:14:48.722,1.170328
"USDEUR",16:14:49.722,1.170366
"USDEUR",16:14:50.722,1.170386
"USDEUR",16:14:51.722,1.170458
"USDEUR",16:14:52.722,1.170799
"USDEUR",16:14:53.722,1.170871
"USDEUR",16:14:54.722,1.17079
"USDEUR",16:14:55.722,1.170728
"USDEUR",16:14:56.722,1.170747
"USDEUR",16:14:57.722,1.170867
"USDEUR",16:14:58.722,1.170875
"USDEUR",16:14:59.722,1.170948
"USDEUR",16:15:00.722,1.170938
"USDEUR",16:15:01.722,1.170944
"USDEUR",16:15:02.722,1.170918
"USDEUR",16:15:03.722,1.171048
"USDEUR",16:15:04.722,1.170972
"USDEUR",16:15:05.722,1.171027
"USDEUR",16:15:06.722,1.171073
"USDEUR",16:15:07.722,1.170905
"USDEUR",16:15:08.722,1.170837
"USDEUR",16:15:09.722,1.170631
"USDEUR",16:15:10.722,1.170701
"USDEUR",16:15:11.722,1.170735
"USDEUR",16:15:12.722,1.170732
"USDEUR",16:15:13.722,1.170552
"USDEUR",16:15:14.722,1.170546
"USDEUR",16:15:15.722,1.170519
"USDEUR",16:15:16.722,1.170586
"USDEUR",16:15:17.722,1.170749
"USDEUR",16:15:18.722,1.170613
"USDEUR",16:15:19.722,1.170464
"USDEUR",16:15:20.722,1.170591
"USDEUR",16:15:21.722,1.170625
"USDEUR",16:15:22.722,1.170635
"USDEUR",16:15:23.722,1.170851
"USDEUR",16:15:24.722,1.170649
"USDEUR",16:15:25.722,1.170748
"USDEUR",16:15:26.722,1.170736
"USDEUR",16:15:27.722,1.170607
"USDEUR",16:15:28.722,1.170699
"USDEUR",16:15:29.722,1.170517
"USDEUR",16:15:30.722,1.170567
"USDEUR",16:15:31.722,1.170531
"USDEUR",16:15:32.722,1.17056
"USDEUR",16:15:33.722,1.170592
"USDEUR",16:15:34.722,1.170507
"USDEUR",16:15:35.722,1.170586
"USDEUR",16:15:36.722,1.170587
"USDEUR",16:15:37.722,1.170668
"USDEUR",16:15:38.722,1.170633
"USDEUR",16:15:39.722,1.170529
